name,xshift,yshift,rot,scale,rmsxpix,rmsypix,xsc,ysc,exptime,rmsx,rmsy,rms,detector
jdb627ilq_flc.fits,1.445088,0.11901300000000001,0.019740999999999998,1.0000440000000002,0.052631,0.057513,49.15518571588677,52.24811844278514,365.0,2.5870865794128366,3.004946035999902,3.965188223609257,acs
jdb627ioq_flc.fits,1.220004,0.155597,0.019880000000000002,1.000049,0.054206,0.058246000000000006,49.15603536433493,52.24920711172993,365.0,2.6645520529591393,3.043307317429822,4.04494215919717,acs
jdb628i4q_flc.fits,-0.536281,7.731263,0.008971999999999999,1.000082,0.048943,0.046661,52.25675724203593,49.15922690824321,15.0,2.5576024696969646,2.293818686765537,3.4355399227420986,acs
jdb628i7q_flc.fits,-0.45060100000000003,7.659859,0.009013,1.0000799999999999,0.051131,0.052954999999999995,52.25606759651411,49.158706053730796,350.0,2.671904992277363,2.603199279075314,3.730378368789811,acs
jdb628iaq_flc.fits,-0.3883,7.470001,0.00926,1.000078,0.054970000000000005,0.060822,52.2552377740967,49.158121412046874,700.0,2.8724704204420957,2.989895260523515,4.146150019622513,acs
jdb628ieq_flc.fits,-0.282962,7.392010000000001,0.008896,1.0000790000000002,0.055896,0.058491999999999995,52.25468788258109,49.15745798459308,430.0,2.9208280338847525,2.875318032434818,4.098620522953046,acs
jdb628ijq_flc.fits,-0.342516,8.063912,0.021863,1.000061,0.079874,0.081148,52.25933883435689,49.161333768559516,10.0,4.174162430055422,3.9893439126510675,5.7739498478850955,acs
jdb628imq_flc.fits,-0.184705,8.039472,0.02186,1.000054,0.055553,0.060069000000000004,52.25908053024804,49.1617856505846,600.0,2.9031487006968693,2.9530993022449663,4.14114330436386,acs
jdb628iqq_flc.fits,-0.086934,7.954327,0.021656,1.000049,0.055617999999999994,0.055898,52.25861918929416,49.16172214752145,370.0,2.906519882070162,2.7480419446021545,3.9999490439456777,acs
jdb628itq_flc.fits,-0.036205,7.809945,0.021837,1.000048,0.053445000000000006,0.053796000000000004,52.2580354966377,49.161223105530304,360.0,2.7929307071178022,2.6446771581851083,3.846398212066401,acs
jdb628iwq_flc.fits,-0.008103,7.718027,0.021835,1.000049,0.055555999999999994,0.058658,52.257455120233345,49.16073592138238,360.0,2.9032151766596836,2.883670447676448,4.091969405162947,acs
jdb629etq_flc.fits,-0.157362,6.970330000000001,0.004457,1.0000799999999999,0.052421,0.053721000000000005,52.256912504031526,49.159548928966494,15.0,2.7393596103738367,2.6409001280130093,3.8050551324634743,acs
jdb629ewq_flc.fits,-0.016135,6.976576,0.004392,1.0000799999999999,0.06241,0.071786,52.25608738407535,49.15920686356807,350.0,3.2613024136401427,3.528942823908098,4.805156697510236,acs
jdb629ezq_flc.fits,0.062135,6.819313,0.004503,1.0000790000000002,0.070996,0.077167,52.25519122619292,49.15833095639015,700.0,3.7099095562947926,3.793400924911759,5.30597017453065,acs
jdb629f3q_flc.fits,0.15060199999999999,6.6973259999999994,0.004343,1.000077,0.064746,0.073074,52.25468620191657,49.15802131519606,430.0,3.38328191282929,3.592173249586637,4.934602836776597,acs
jdb629f8q_flc.fits,0.272486,7.478038000000001,0.016465999999999998,1.00005,0.08820700000000001,0.08038,52.260175080324174,49.16271863329072,10.0,4.609713263310155,3.9516993237439078,6.071687073228957,acs
jdb629fbq_flc.fits,0.375665,7.375897,0.01669,1.000054,0.067699,0.073413,52.259000216385495,49.16193675428942,600.0,3.5378820556490815,3.6091252629426496,5.053948417158076,acs
jdb629ffq_flc.fits,0.42025100000000004,7.235689,0.01684,1.00005,0.069097,0.06895,52.25816310651628,49.16168442549339,370.0,3.6108822961709555,3.389698141137769,4.952628034168695,acs
jdb629fnq_flc.fits,0.527137,7.145464,0.016575,1.000052,0.06286,0.06690399999999999,52.2575703323746,49.161062485969694,360.0,3.284910871093067,3.289071724561316,4.6485086038786845,acs
jdb629fuq_flc.fits,0.4228,7.399678999999999,0.016349000000000002,1.000053,0.067605,0.073939,52.25908008200421,49.162490360234486,360.0,3.5329751089438948,3.635025374745378,5.0690553947910155,acs
jdb630kxq_flc.fits,-8.62395,2.6735759999999997,0.023153,1.000071,0.052861,0.048563999999999996,52.25518632470337,49.15751786462671,15.0,2.7622614043101446,2.3872856975777315,3.6509205781009055,acs
jdb630l0q_flc.fits,-8.778369999999999,2.8918619999999997,0.022817,1.000076,0.071783,0.082616,52.25618544159962,49.158442749229934,350.0,3.7511057595543456,4.06127390617038,5.528538700262684,acs
jdb630l3q_flc.fits,-8.697016,2.782493,0.022794,1.000075,0.077324,0.08907899999999999,52.25529910688393,49.15791956175448,700.0,4.040588748140693,4.378938316641527,5.9583100131289335,acs
jdb630l7q_flc.fits,-8.705841,2.701843,0.022889,1.000076,0.07577,0.079101,52.25479139031681,49.15720207354413,430.0,3.959345543644305,3.8883838412194143,5.549409520897901,acs
jdb630lcq_flc.fits,-8.898764,3.156145,0.036482,1.000045,0.06786,0.07941799999999999,52.25937056780356,49.16193315015124,10.0,3.5463208867311495,3.904342406918711,5.274493479200577,acs
jdb630lfq_flc.fits,-8.904277,2.925505,0.036778,1.000047,0.080742,0.083848,52.25819290597992,49.161070700470546,600.0,4.21943101161463,4.122057456093055,5.898724924346584,acs
jdb630ljq_flc.fits,-8.958213,2.827985,0.037029,1.000045,0.072433,0.07797899999999999,52.25765583958222,49.16056130198699,370.0,3.785178785428459,3.833491409767643,5.387321674674714,acs
jdb630lmq_flc.fits,-9.931658,2.717539,0.039164,1.000058,0.07972699999999999,0.08119900000000001,52.25982791540915,49.16159903140391,360.0,4.166519300211824,3.9918726797509665,5.7701759566221025,acs
jdb630lpq_flc.fits,-9.830324000000001,2.581109,0.039402,1.000048,0.078048,0.083174,52.259082182874394,49.161392134257284,360.0,4.078716846208981,4.088949629374715,5.775416883923841,acs
jdb631iwq_flc.fits,-5.124383,0.060712,0.010425,1.000075,0.042504,0.04653,49.1529255893494,52.246109648340536,15.0,2.089195949249707,2.431011481937285,3.2053949116563314,acs
jdb631izq_flc.fits,-4.952952,0.140942,0.0105,1.000075,0.075862,0.086712,49.152155438452276,52.245249181047306,350.0,3.7287808158718665,4.530290046986974,5.8674810849838535,acs
jdb631j2q_flc.fits,-4.994747,0.187156,0.010287000000000001,1.000077,0.072375,0.087774,49.152396246997334,52.245664770178415,700.0,3.557404678376432,4.585810979537641,5.803859955734848,acs
jdb631j6q_flc.fits,-4.938393,0.136123,0.010244,1.000077,0.076658,0.086826,49.151849062644814,52.244973328076,438.0,3.7678824454442266,4.5362220541835265,5.896969446041567,acs
jdb631jbq_flc.fits,-4.801399,0.683846,0.02326,1.000045,0.055761,0.055334,49.15734232931733,52.250699435679174,10.0,2.7410625656250636,2.8912402025738713,3.9840549566553993,acs
jdb631jeq_flc.fits,-4.725653,0.507311,0.022869,1.000048,0.075182,0.08252899999999999,49.155508813471315,52.248537752113215,600.0,3.6956094636144003,4.312019572144151,5.679000096681682,acs
jdb631jiq_flc.fits,-4.527912000000001,0.529337,0.022656,1.0000440000000002,0.078845,0.081066,49.15541381572204,52.248163918968885,365.0,3.8756586023006045,4.235549656255132,5.741133206274667,acs
jdb631jlq_flc.fits,-4.822956,0.666852,0.022657,1.000057,0.083715,0.08311900000000001,49.156242211252184,52.24986848113319,365.0,4.115114816714977,4.3429568182833105,5.982929372825709,acs
jdb631joq_flc.fits,-4.790776,0.639575,0.022822,1.000053,0.077361,0.083731,49.156204748376496,52.249626707504284,365.0,3.802773155539154,4.374913493846041,5.796632794228508,acs
jdb632ixq_flc.fits,-2.654297,-3.386424,0.002443,1.0000850000000001,0.056489,0.06432,49.15563077198994,52.247197053860816,15.0,2.77675242667894,3.360539714504328,4.359309717355285,acs
jdb632j0q_flc.fits,-2.589536,-3.492454,0.0022170000000000002,1.000082,0.074523,0.077079,49.15450624654568,52.24656857481019,350.0,3.663141269011324,4.027113259177795,5.4439181807756345,acs
jdb632j3q_flc.fits,-2.5426029999999997,-3.555587,0.00237,1.000082,0.074299,0.084892,49.15387692551674,52.245745483679684,700.0,3.6520839016889686,4.435245825600536,5.745356591064013,acs
jdb632j7q_flc.fits,-2.478684,-3.625836,0.002139,1.000082,0.076139,0.082816,49.15358463286822,52.245407649527145,438.0,3.742504780361953,4.32675567990324,5.72076539849407,acs
jdb632jcq_flc.fits,-2.230385,-3.019173,0.015037,1.000057,0.061923,0.07762000000000001,49.1587210167228,52.25039048396808,10.0,3.044055481518526,4.055675309365603,5.0709738699347255,acs
jdb632jfq_flc.fits,-2.230321,-3.0563990000000003,0.014849000000000001,1.000056,0.078474,0.08268500000000001,49.15811905097281,52.24982317219717,600.0,3.8576342344060404,4.320276628993123,5.791902281417191,acs
jdb632jjq_flc.fits,-2.140559,-3.16438,0.014744,1.000055,0.07990599999999999,0.083801,49.1575176488642,52.249187560140314,365.0,3.9279806052501423,4.378534166727318,5.882226881413175,acs
jdb632jmq_flc.fits,-2.124415,-3.263262,0.014706,1.000055,0.06954199999999999,0.07864700000000001,49.157012189505444,52.248652825872455,365.0,3.418476941682587,4.109199798796391,5.345232229496099,acs
jdb632jpq_flc.fits,-2.095047,-3.270083,0.014830000000000001,1.000053,0.069992,0.072037,49.15683442115102,52.248258396654144,365.0,3.440585154805202,3.763807790119775,5.099399502728948,acs
jdb633o4q_flc.fits,-6.1254599999999995,0.964886,0.005963,1.000084,0.052990999999999996,0.064522,49.15318945935722,52.24754452246468,15.0,2.6046766626407982,3.3711160676784657,4.260136624413063,acs
jdb633o7q_flc.fits,-6.076279,0.879871,0.006011,1.000086,0.061348,0.063665,49.1525279373952,52.246754845893236,350.0,3.015409283903321,3.326289647263793,4.489643189268455,acs
jdb633oaq_flc.fits,-6.017949,0.80518,0.006173,1.000084,0.057459,0.058242999999999996,49.152026541378916,52.24557310562624,700.0,2.8242262930410913,3.042938914390989,4.15159383743396,acs
jdb633oeq_flc.fits,-5.877488,0.778805,0.006046,1.000081,0.055684000000000004,0.065841,49.15158682822161,52.24518049812148,438.0,2.7369569609426923,3.439874929176816,4.395869986070091,acs
jdb633ojq_flc.fits,-5.804805,1.408775,0.018304,1.000067,0.060011,0.062403,49.155155005099,52.24991196393796,10.0,2.949850007010996,3.2605512562856207,4.396909091478753,acs
jdb633omq_flc.fits,-5.826745,1.197907,0.018683,1.000063,0.068652,0.069766,49.15482085517239,52.24929980146976,600.0,3.374576761349295,3.645224649949339,4.967437072257381,acs
jdb633oqq_flc.fits,-5.659799,1.175133,0.01857,1.000056,0.060175,0.058682000000000005,49.15469981098212,52.24867420831622,365.0,2.9578840611258492,3.0660566998924126,4.260256072822091,acs
jdb633otq_flc.fits,-5.585091,1.144252,0.018609999999999998,1.000054,0.056152999999999995,0.05455499999999999,49.1544406551408,52.24802321804496,365.0,2.7601693061081214,2.8503909066604427,3.967778083405614,acs
jdb633owq_flc.fits,-5.537481,1.121293,0.018588999999999998,1.000051,0.058002,0.058862,49.154476740367706,52.24774112354992,365.0,2.8510579598948076,3.0754065380143953,4.19364481862034,acs
jdb634mss_flc.fits,4.588151,3.1063419999999997,0.008938,1.0000799999999999,0.059120000000000006,0.060697,52.25648950369947,49.159669183354474,15.0,3.089403659458713,2.9838444404220668,4.295083540015789,acs
jdb634mvs_flc.fits,4.596884999999999,3.096862,0.00952,1.000076,0.058759000000000006,0.056484000000000006,52.25579325001797,49.1593812044551,350.0,3.0704981555778064,2.7767184879524422,4.13982179383891,acs
jdb634mys_flc.fits,4.66391,2.992191,0.009925,1.000074,0.056789,0.057375999999999996,52.25497890050849,49.15871910477508,700.0,2.9675079967809768,2.820530667355575,4.094080721780205,acs
jdb634n2s_flc.fits,4.682144,2.941513,0.01005,1.000076,0.056028999999999995,0.058185,52.25453663081373,49.15803057604606,430.0,2.9277694328878625,2.86026000906724,4.093033248291766,acs
jdb634n7q_flc.fits,4.693944,3.81366,0.023112999999999998,1.000067,0.093252,0.11366199999999999,52.25980163937115,49.16266948385381,10.0,4.8733310224746385,5.587927338873791,7.414464727756605,acs
jdb634naq_flc.fits,4.809476,3.602375,0.022713999999999998,1.000054,0.06286,0.06707300000000001,52.2591739246951,49.162341315300814,600.0,3.2850116729063337,3.297465719041172,4.654522731643125,acs
jdb634neq_flc.fits,4.90684,3.598641,0.022805000000000002,1.000049,0.05975,0.056326,52.25841685661735,49.16214000364404,370.0,3.1224404071828866,2.7691066978452543,4.1734381510284635,acs
jdb634nhq_flc.fits,4.968294,3.406675,0.022563999999999997,1.000051,0.056161,0.056468,52.25780027396978,49.16125757173454,360.0,2.934850321186417,2.776037892560706,4.039768902883047,acs
jdb634nkq_flc.fits,4.98113,3.301242,0.022698,1.000045,0.058783,0.060429,52.257558936058174,49.16121277010614,360.0,3.0718560869383076,2.9707629264847437,4.273374800346458,acs
jdb635nrq_flc.fits,0.216979,7.19031,0.007312999999999999,1.000081,0.055374,0.048658,52.256639102240044,49.15964536737505,15.0,2.89365913364744,2.392010024285735,3.7543275214110845,acs
jdb635nuq_flc.fits,0.2855,7.021731,0.007519,1.0000790000000002,0.07118200000000001,0.070143,52.25580636199654,49.15905213889246,350.0,3.7196728084596384,3.448163394178334,5.072060389520758,acs
jdb635nxq_flc.fits,0.33827199999999996,6.845389,0.007581999999999999,1.0000790000000002,0.067846,0.078113,52.2549198231176,49.15819576758907,700.0,3.545287290319237,3.8398941459936853,5.2262653035734505,acs
jdb635o1q_flc.fits,0.46466999999999997,6.726414,0.007345,1.000078,0.069281,0.07362,52.2544089955818,49.15770596807988,430.0,3.620237709622902,3.618990313370041,5.118907301606649,acs
jdb635o6q_flc.fits,0.366356,7.434748,0.019101,1.000059,0.080433,0.080064,52.26035816539083,49.16248793106015,10.0,4.20345738831688,3.9361454337123996,5.758671278231701,acs
jdb635o9q_flc.fits,0.5433279999999999,7.454705000000001,0.019961000000000003,1.000055,0.06878300000000001,0.071292,52.25916177904837,49.162182141488884,600.0,3.5945419246482846,3.5048702892310253,5.02044294782727,acs
jdb635odq_flc.fits,0.679126,7.318447,0.020011,1.000052,0.061320000000000006,0.068,52.25841770363029,49.16174349632617,370.0,3.2044861735866097,3.3429985577501795,4.6308067325065005,acs
jdb635ogq_flc.fits,0.736093,7.192761,0.020005000000000002,1.00005,0.063476,0.066427,52.25792393809145,49.16132852736703,360.0,3.3171239798942933,3.26563957008741,4.654859106322171,acs
jdb635ojq_flc.fits,0.744426,7.063853,0.020097,1.000049,0.066135,0.069094,52.257490551763574,49.160852387773936,360.0,3.4560491376408837,3.3967199348808523,4.8458210819019385,acs
jdb636ooq_flc.fits,0.39566799999999996,7.259885000000001,0.008053,1.0000850000000001,0.043418,0.047806,52.257000615665746,49.159222689832916,15.0,2.2688944527309753,2.3501057999101524,3.2666311864679076,acs
jdb636orq_flc.fits,0.489149,7.189714,0.008317,1.000082,0.070515,0.070996,52.256059925536334,49.15870837464482,350.0,3.6848360656491943,3.4900716597662838,5.0752947718347174,acs
jdb636ouq_flc.fits,0.5746760000000001,7.0408610000000005,0.008298999999999999,1.000083,0.07569,0.082829,52.25498716734844,49.158027922209286,700.0,3.955179978696603,4.071710294768673,5.676466628846474,acs
jdb636oyq_flc.fits,0.662615,6.893439999999999,0.008005,1.0000799999999999,0.07105,0.080501,52.254481016245805,49.15750109967839,430.0,3.7126808762042645,3.9572279960252104,5.426200576928443,acs
jdb636p3q_flc.fits,0.694943,7.701205,0.020618,1.000054,0.058138,0.051055,52.25970066381595,49.16211564739338,10.0,3.0382744771929318,2.509971814377669,3.9409478945721053,acs
jdb636p6q_flc.fits,0.800812,7.651736,0.020779,1.000057,0.07549,0.07912000000000001,52.25878043774026,49.161751067410535,600.0,3.9450153352450124,3.8896777444535218,5.540102792459302,acs
jdb636paq_flc.fits,0.886617,7.498149000000001,0.020956,1.000052,0.06738999999999999,0.070841,52.258236002716814,49.16139128895684,370.0,3.5216825242230856,3.4826421203009916,4.95288238700586,acs
jdb636pdq_flc.fits,0.9100219999999999,7.376098,0.020986,1.000049,0.06892899999999999,0.06946799999999999,52.25773710637417,49.16085186428147,360.0,3.6020735610052648,3.4151060573079044,4.963656245304895,acs
jdb636pkq_flc.fits,0.69124,7.679722999999999,0.021091,1.000056,0.072555,0.073014,52.2592519795824,49.162006010356684,360.0,3.791670027378601,3.5895147068401827,5.221242900607402,acs
jdb637vlq_flc.fits,1.61479,-2.403077,0.010819,1.000086,0.045372,0.0444,49.15289812285002,52.24753914482839,15.0,2.230165293629951,2.3197907380303806,3.217928884416668,acs
jdb637voq_flc.fits,1.763539,-2.448609,0.010727,1.000084,0.067134,0.06601,49.152634416229866,52.24661085955736,350.0,3.299812958899176,3.448798782839381,4.773151852626661,acs
jdb637vrq_flc.fits,1.854259,-2.497387,0.010494,1.0000799999999999,0.069435,0.072451,49.1519072218007,52.245850346983104,700.0,3.412862677945731,3.785264103489273,5.09665144891029,acs
jdb637vvq_flc.fits,1.9128169999999998,-2.551904,0.010706,1.000078,0.067098,0.065329,49.151520103542346,52.24515824098889,438.0,3.2979686959074845,3.413123942725563,4.746157663583481,acs
jdb637w0q_flc.fits,1.9934759999999998,-1.92124,0.022687,1.000054,0.042922,0.057028999999999996,49.15581847518087,52.25165504048009,10.0,2.1098660405917133,2.979859635303539,3.6511776395231026,acs
jdb637w3q_flc.fits,2.047437,-2.074417,0.022884,1.000065,0.07409600000000001,0.07362,49.15477203856924,52.249929270702886,600.0,3.6421719889698267,3.8466397929091465,5.297362975446231,acs
jdb637w7q_flc.fits,2.195533,-2.1619740000000003,0.022647999999999998,1.000056,0.066393,0.066713,49.15469833297553,52.249378949984454,365.0,3.263527886421244,3.4857128178903127,4.77501917422893,acs
jdb637waq_flc.fits,2.257653,-2.180843,0.022904,1.00005,0.063124,0.070158,49.15462551042495,52.24883985992379,365.0,3.1028365807200644,3.665674106892533,4.802578630756289,acs
jdb637wdq_flc.fits,2.356666,-2.180382,0.023001,1.000046,0.066081,0.06957100000000001,49.15473296570837,52.2482758171835,365.0,3.2481939091069747,3.6349647968772736,4.874805918772222,acs
jdb638a6q_flc.fits,1.401184,-2.516264,0.010283,1.000086,0.049684,0.053280999999999995,49.152985667589185,52.24714133141802,15.0,2.442116939908501,2.7837799372792835,3.703156206182331,acs
jdb638a9q_flc.fits,1.445725,-2.6568709999999998,0.010153,1.000082,0.06882100000000001,0.070173,49.152351282345585,52.24619753292336,350.0,3.3827139676023057,3.666272419477831,4.9884173081685494,acs
jdb638acq_flc.fits,1.5518969999999999,-2.744157,0.010037,1.000081,0.071276,0.07963300000000001,49.15159963025673,52.24518898285737,700.0,3.503329415246179,4.160441134271881,5.438987720474338,acs
jdb638agq_flc.fits,1.5890870000000001,-2.765386,0.010145999999999999,1.0000790000000002,0.070501,0.07452,49.15127424576589,52.24488047239201,438.0,3.465213985600741,3.893288492802653,5.212044057199874,acs
jdb638alq_flc.fits,1.563148,-2.1400799999999998,0.022315,1.00007,0.065622,0.077886,49.155533761318424,52.2506167824087,10.0,3.2256844364852375,4.0695915387146835,5.192938992108537,acs
jdb638aoq_flc.fits,1.6620990000000002,-2.241907,0.02252,1.000066,0.07598400000000001,0.077575,49.15511073235386,52.24980513552895,600.0,3.7350019338871765,4.053278633388659,5.511742657819393,acs
jdb638asq_flc.fits,1.767987,-2.344668,0.022428,1.000058,0.069066,0.071896,49.15479192409121,52.24912894624036,365.0,3.3949248590292833,3.756503374718897,5.0632827693828695,acs
jdb638avq_flc.fits,1.8809930000000001,-2.350171,0.022296,1.000056,0.068789,0.066425,49.15433257133678,52.24838076761782,365.0,3.381277383249686,3.4705986924890135,4.845419695628263,acs
jdb638ayq_flc.fits,1.9555349999999998,-2.367018,0.022331999999999998,1.000051,0.071282,0.07045599999999999,49.15444000297158,52.24809305893554,365.0,3.5038267922918203,3.6811916445603616,5.082122992840985,acs
jdb639b3q_flc.fits,-6.6163479999999995,0.46771499999999994,0.008179,1.0000870000000002,0.050210000000000005,0.041828,49.153298978564024,52.2469271936701,15.0,2.4679871417137,2.185384470656833,3.296492957106416,acs
jdb639b6q_flc.fits,-6.519044999999999,0.400921,0.008336,1.000083,0.056948,0.05828099999999999,49.15239468941641,52.2460480486937,350.0,2.799130572772886,3.044951926325917,4.13604451101143,acs
jdb639b9q_flc.fits,-6.3724,0.352114,0.008149,1.000082,0.058725,0.06009,49.15166505544953,52.245176640791485,700.0,2.8864315303812735,3.1394126643451603,4.264668669032796,acs
jdb639bdq_flc.fits,-6.271635,0.33358699999999997,0.008156,1.0000790000000002,0.054722,0.05594400000000001,49.15145452128701,52.244836170538726,438.0,2.6896658943138676,2.922785114724619,3.9720240998628165,acs
jdb639biq_flc.fits,-6.384913,0.9101229999999999,0.020049,1.000076,0.063702,0.07464,49.15490975433504,52.249886071116485,10.0,3.1312660611706504,3.899931496348134,5.001429077978349,acs
jdb639blq_flc.fits,-6.317451,0.9196209999999999,0.020715,1.000068,0.06524400000000001,0.068462,49.15499209629238,52.24918970764847,600.0,3.207068304330501,3.5770840257650294,4.804249913984978,acs
jdb639bpq_flc.fits,-6.192436,0.8331290000000001,0.02071,1.000066,0.067289,0.067905,49.15429825906917,52.2484342545727,365.0,3.3075435755545057,3.547929928056759,4.850531030577242,acs
jdb639bsq_flc.fits,-6.075433,0.815763,0.020632,1.000059,0.062076,0.064449,49.15417186830867,52.24798929364144,365.0,3.051294372897129,3.3673306619858976,4.544151531058803,acs
jdb639bvq_flc.fits,-5.9622,0.816491,0.02059,1.000053,0.056635000000000005,0.060987,49.1544002671652,52.24747975785342,365.0,2.7838594591309014,3.1864170479922063,4.231208703423641,acs
jdb640kmq_flc.fits,1.331166,6.306841,0.007797,1.000084,0.051544000000000006,0.053538,52.25666997045947,49.15935167407906,15.0,2.693517796957363,2.631893369926845,3.7658864604752664,acs
jdb640kpq_flc.fits,1.41363,6.20456,0.008191,1.000078,0.0594,0.059748,52.255937376762475,49.1587867931202,350.0,3.104002680179691,2.9371391933153457,4.273361590068388,acs
jdb640ksq_flc.fits,1.513427,6.022255,0.008212,1.0000790000000002,0.058332,0.061647,52.254919703679406,49.15796828144826,700.0,3.048133976155027,3.030441270646441,4.298219984066413,acs
jdb640kwq_flc.fits,1.566657,5.911023,0.00809,1.000078,0.057279,0.058046,52.254238193018466,49.157324405814435,430.0,2.9930705094579046,2.853386052459905,4.135248848492593,acs
jdb640l1q_flc.fits,1.387792,6.641071000000001,0.020335,1.000082,0.107107,0.12275599999999999,52.25865736091982,49.1609458850314,10.0,5.597268013956039,6.034801073062915,8.230931491119136,acs
jdb640l4q_flc.fits,1.551231,6.611089999999999,0.020996,1.000063,0.06455,0.065602,52.25869727562342,49.16144398206162,600.0,3.3732989091414916,3.2250890481112062,4.666941707227767,acs
jdb640l8q_flc.fits,1.705369,6.472455,0.02107,1.000057,0.060008000000000006,0.06100800000000001,52.25807553944138,49.16107898463626,370.0,3.1359025969707988,2.9992191066946896,4.339262650226498,acs
jdb640lbq_flc.fits,1.767368,6.315671,0.021232,1.000051,0.061962,0.062473,52.25748111596488,49.160940959513205,360.0,3.237978044907416,3.0712314645636685,4.462842651072111,acs
jdb640leq_flc.fits,1.8072810000000001,6.220535,0.021039,1.000053,0.060023,0.061961,52.25692741489019,49.16027838598895,360.0,3.136617554223954,3.0460200090742617,4.372254290082705,acs
jdb641fsq_flc.fits,0.671629,8.275199,0.016812,1.000086,0.063568,0.058329,52.25653147955863,49.15909813459962,15.0,3.321843193092583,2.867401035093061,4.388237789312275,acs
jdb641fvq_flc.fits,0.807446,8.250823,0.016955,1.0000790000000002,0.057052,0.05840700000000001,52.25615314917745,49.1588165977752,350.0,2.981318049466872,2.8712190010262564,4.139100852109207,acs
jdb641fyq_flc.fits,0.929679,8.070922999999999,0.017077000000000002,1.0000790000000002,0.05937100000000001,0.060215,52.25519582905024,49.15786074534999,700.0,3.102443231566542,2.96004058478125,4.288005861545105,acs
jdb641g2q_flc.fits,0.978656,7.962413000000001,0.016991,1.000076,0.057941,0.059427999999999995,52.254598740887864,49.1574204711079,430.0,3.0276837056457837,2.921327183757,4.2072581494354,acs
jdb641g7q_flc.fits,0.8540909999999999,8.707608,0.028144,1.000061,0.11043800000000001,0.11399400000000001,52.260876558155346,49.16259690592014,10.0,5.77158668532956,5.604241071693461,8.044795265010125,acs
jdb641gaq_flc.fits,1.0142200000000001,8.689278,0.029291,1.000062,0.06851,0.059917,52.25918114665159,49.16135614567616,600.0,3.5802765003571007,2.9456009761804784,4.636264113473765,acs
jdb641geq_flc.fits,1.173873,8.591002,0.029472,1.000049,0.061274,0.050629,52.25871124469067,49.161186933763105,370.0,3.2021002728071766,2.488981733269492,4.05567210529414,acs
jdb641ghq_flc.fits,1.247609,8.42245,0.029526999999999998,1.000048,0.057615,0.058717,52.257930069426955,49.160667864488886,360.0,3.010840640950034,2.886566934999194,4.171022660622578,acs
jdb641gkq_flc.fits,1.276235,8.334010000000001,0.029727999999999997,1.000047,0.054909000000000006,0.051546,52.25745286998577,49.16053304079409,360.0,2.869404479638049,2.5340288361207723,3.8281567640391243,acs
jdb642evq_flc.fits,0.339036,6.774136,0.007370000000000001,1.0000799999999999,0.044585,0.043937000000000004,52.2568676635138,49.15966800039257,15.0,2.329872444777763,2.1599283329332484,3.1770420224388776,acs
jdb642eyq_flc.fits,0.41520100000000004,6.743953,0.007273999999999999,1.0000790000000002,0.066687,0.06578400000000001,52.256262282593084,49.15883632110954,350.0,3.484813362839285,3.2338648885478705,4.754135703911487,acs
jdb642f1q_flc.fits,0.512067,6.596265,0.007363,1.000077,0.06683,0.074321,52.25525781506498,49.158151935581174,700.0,3.4922188797807925,3.6534830100043285,5.054060823603897,acs
jdb642f5q_flc.fits,0.632246,6.5498709999999996,0.007592,1.000078,0.06752799999999999,0.066595,52.25472335690973,49.157581131215,430.0,3.5286569588453998,3.2736491154332628,4.813335482197875,acs
jdb642faq_flc.fits,0.6940270000000001,7.694574,0.022972,1.00006,0.067611,0.071675,52.25994575389865,49.16163952452919,10.0,3.5333471923668416,3.52366051292063,4.990062704227545,acs
jdb642fdq_flc.fits,0.776142,7.755542999999999,0.024163999999999998,1.000054,0.065152,0.068231,52.25965122496897,49.16201889103777,600.0,3.4048207966091786,3.354373710954398,4.779605386406324,acs
jdb642fhq_flc.fits,0.946684,7.800002,0.024733,1.000048,0.060288,0.065295,52.258897683586994,49.16182431609882,370.0,3.150584423548093,3.210021318719673,4.497823815640032,acs
jdb642fkq_flc.fits,1.0140559999999998,7.6801759999999994,0.024978999999999998,1.00005,0.061954999999999996,0.064108,52.25812770743676,49.160964330115924,360.0,3.2376523021142445,3.1516111012750714,4.518301114696312,acs
jdb642fnq_flc.fits,1.050252,7.612633,0.02535,1.000048,0.060536,0.06565,52.25757009046086,49.160461239462556,360.0,3.1634642629961385,3.2273842803707167,4.519238369065933,acs
jdb643aeq_flc.fits,-3.4068099999999997,-2.4432810000000003,0.007633,1.0000790000000002,0.046107,0.051301,49.154057269842454,52.24776687746662,15.0,2.266346118540626,2.680362688580915,3.510081034870972,acs
jdb643ahq_flc.fits,-3.357738,-2.388946,0.007683,1.000074,0.058307000000000005,0.068647,49.153793114666,52.24726760104316,350.0,2.8660102151368307,3.58661817900881,4.591061371324188,acs
jdb643alq_flc.fits,-3.3315669999999997,-2.466986,0.007772,1.000074,0.065842,0.073326,49.15310793987652,52.24656313572351,700.0,3.2363389329773495,3.8310314884900625,5.015046555607171,acs
jdb643apq_flc.fits,-3.2973269999999997,-2.5204869999999997,0.007781999999999999,1.000075,0.061221000000000005,0.066349,49.1525583428629,52.245821377538036,438.0,3.00916877430841,3.466458002578271,4.590362490687605,acs
jdb643beq_flc.fits,-2.9739970000000002,-1.8621029999999998,0.019790000000000002,1.000046,0.051287,0.051445000000000005,49.15755875098938,52.2507043606467,10.0,2.5211437156619922,2.68803748583347,3.6853373197399284,acs
